COUNTRY,TIME,VALUE ,MEASURE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,12/1/17,9980,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,1/1/18,9983,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,2/1/18,9935,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,3/1/18,9907,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,4/1/18,9868,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,5/1/18,10030,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,6/1/18,10489,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,7/1/18,10288,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,8/1/18,10412,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,9/1/18,10502,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,10/1/18,10642,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,11/1/18,11093,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,12/1/18,10643,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,1/1/09,2333,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,2/1/09,2223,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,3/1/09,2169,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,4/1/09,2217,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,5/1/09,2235,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,6/1/09,2232,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,7/1/09,2257,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,8/1/09,2239,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,9/1/09,2250,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,10/1/09,2233,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,11/1/09,2236,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,12/1/09,2229,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,1/1/10,2240,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,2/1/10,2243,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,3/1/10,2243,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,4/1/10,2292,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,5/1/10,2342,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,6/1/10,2340,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,7/1/10,2334,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,8/1/10,2339,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,9/1/10,2366,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,10/1/10,2328,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,11/1/10,2339,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,12/1/10,2470,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,1/1/11,2454,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,2/1/11,2486,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,3/1/11,2608,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,4/1/11,2596,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,5/1/11,2646,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,6/1/11,2611,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,7/1/11,2603,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,8/1/11,2595,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,9/1/11,2514,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,10/1/11,2515,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,11/1/11,2584,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,12/1/11,2550,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,1/1/12,2521,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,2/1/12,2608,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,3/1/12,2679,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,4/1/12,2715,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,5/1/12,2383,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,6/1/12,2753,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,7/1/12,2776,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,8/1/12,2713,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,9/1/12,2690,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,10/1/12,2701,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,11/1/12,2674,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,12/1/12,2675,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,1/1/13,3056,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,2/1/13,3113,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,3/1/13,3007,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,4/1/13,3034,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,5/1/13,3024,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,6/1/13,3102,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,7/1/13,3153,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,8/1/13,3092,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,9/1/13,3152,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,10/1/13,3067,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,11/1/13,2804,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,12/1/13,2974,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,1/1/14,2970,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,2/1/14,3043,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,3/1/14,3003,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,4/1/14,2830,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,5/1/14,3090,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,6/1/14,3108,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,7/1/14,3148,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,8/1/14,3171,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,9/1/14,3072,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,10/1/14,2908,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,11/1/14,2938,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,12/1/14,3156,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,1/1/15,3186,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,2/1/15,3215,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,3/1/15,3126,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,4/1/15,3152,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,5/1/15,3248,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,6/1/15,3204,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,7/1/15,3309,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,8/1/15,3270,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,9/1/15,3250,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,10/1/15,3212,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,11/1/15,3271,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,12/1/15,3239,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,1/1/16,3369,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,2/1/16,3003,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,3/1/16,3131,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,4/1/16,3040,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,5/1/16,3355,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,6/1/16,3418,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,7/1/16,3418,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,8/1/16,3396,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,9/1/16,3415,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,10/1/16,3414,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,11/1/16,3410,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,12/1/16,3441,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,1/1/17,3272,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,2/1/17,3176,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,3/1/17,3168,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,4/1/17,3208,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,5/1/17,3206,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,6/1/17,3206,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,7/1/17,3217,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,8/1/17,3195,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,9/1/17,3185,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,10/1/17,3174,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,11/1/17,3120,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,12/1/17,3087,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,1/1/18,3057,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,2/1/18,2955,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,3/1/18,3075,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,4/1/18,3110,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,5/1/18,3119,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,6/1/18,3198,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,7/1/18,3223,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,8/1/18,3214,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,9/1/18,3322,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,10/1/18,3509,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,11/1/18,3566,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,12/1/18,3520,Thousand barrels per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,
